start_time,formula_file,num_vars,independent_support_size,num_clauses,tot_num_models,max_component_split_depth,max_branch_var_depth,num_samples,num_second_pass_groups,avg_second_pass_var,execution_time,pass1_time,pass2_time,timeout,execution_time_in
Thu Jun  4 22:31:31 2020,/home/samplingfm/Benchmarks/FeatureModels/mbx.cnf,1295,0,2832,30860278645716549050008348639103305320703930725029295269037490742849701684856040114654709023248139647629277763023893050741496930050000,15,34,10,5,626.40,11.9515,11.8871,0.064393,False,11.981848239898682
Thu Jun  4 22:31:37 2020,/home/samplingfm/Benchmarks/FeatureModels/asb.cnf,1231,0,2695,208624558379411103767821804583904842978313689091761159356391529720268946501738751047094209591166794144888724214609887754772226000,15,32,10,7,598.00,6.28795,6.01428,0.273677,False,6.317720890045166
Thu Jun  4 22:31:46 2020,/home/samplingfm/Benchmarks/FeatureModels/p2106.cnf,1249,0,2778,37128091317744599575402179011383874999037121164929894272124153053569906046091105256246897401347676166648033913021227632428560,16,37,10,5,751.20,9.1236,6.71263,2.41098,False,9.160949230194092
Thu Jun  4 22:32:08 2020,/home/samplingfm/Benchmarks/FeatureModels/nano.cnf,1265,0,2824,50304240823837766789522624609121528712034240476247190286248384341434069554186340656230554598764419278244487613647638840646567440,17,38,10,7,749.00,21.9573,13.5032,8.45406,False,21.994335412979126
Thu Jun  4 22:32:17 2020,/home/samplingfm/Benchmarks/FeatureModels/eb40a.cnf,1241,0,2771,25147921194104289081422785250166499903471452406970580431744330836041112805102287373083319107327856107961979016363631373714960,16,36,10,3,702.33,8.31462,7.17266,1.14196,False,8.341966152191162
Thu Jun  4 22:32:24 2020,/home/samplingfm/Benchmarks/FeatureModels/mcb2100.cnf,1249,0,2778,37128091317744599575402179011383874999037121164929894272124153053569906046091105256246897401347676166648033913021227632428560,16,37,10,4,713.75,7.56417,6.46971,1.09446,False,7.590079307556152
Thu Jun  4 22:32:28 2020,/home/samplingfm/Benchmarks/FeatureModels/calm16_ceb.cnf,1173,0,2604,77674052529377392824747553600935813078433450659822055905519707522967392202246841496570076051609082173630985952799694800,15,32,10,9,591.56,3.50842,3.44237,0.066048,False,3.531886339187622
Thu Jun  4 22:32:35 2020,/home/samplingfm/Benchmarks/FeatureModels/eb42.cnf,1234,0,2746,10778928877792452073414800187504526535761802837949843158387276285440959828367094357964748747967231470914611531681461362434000,16,35,10,3,710.33,6.99657,6.16111,0.835451,False,7.021867752075195
Thu Jun  4 22:32:47 2020,/home/samplingfm/Benchmarks/FeatureModels/e7t.cnf,1266,0,2785,119421541019806147825183596924748089633987033266919933380102984983069458246702346871860005508038038104228992809536990926956809399246800,15,36,10,6,617.00,12.1002,12.0311,0.069047,False,12.1217360496521
Thu Jun  4 22:32:52 2020,/home/samplingfm/Benchmarks/FeatureModels/skmb91302.cnf,1217,0,2666,104312279024946648529579719389894914749805492806872926786255139150569324938023942426100590625779291362117549733753132119206862800,15,32,10,7,560.43,4.40666,4.29915,0.107511,False,4.437171459197998
Thu Jun  4 22:33:00 2020,/home/samplingfm/Benchmarks/FeatureModels/h8max.cnf,1202,0,2673,10588503140580352230926076592226742459237633650583869306140944613374558394550413165812316262700935576476203163298719860240,15,36,10,4,626.50,8.75371,8.64417,0.109535,False,8.784234762191772
Thu Jun  4 22:33:09 2020,/home/samplingfm/Benchmarks/FeatureModels/eb55.cnf,1270,0,2836,301734715727462260059076296893642204373830880207665530473120635919317710296476497778808221124681460383874926122552230596314640,17,36,10,4,701.00,8.15352,7.18042,0.973094,False,8.182090044021606
Thu Jun  4 22:33:16 2020,/home/samplingfm/Benchmarks/FeatureModels/cma230.cnf,1212,0,2706,64076805638099426950275095315453046671350532231182612722856654516388970320712427884645443016035081597332176989650136014800,16,35,10,4,724.25,7.79574,6.02052,1.77522,False,7.822420120239258
Thu Jun  4 22:33:28 2020,/home/samplingfm/Benchmarks/FeatureModels/cerfpda.cnf,1291,0,2892,256547273025572488315926151041988422027709304388101327932836847906537071817853686673596627191897252907566795338336067036803761680,19,38,10,6,771.17,11.3854,9.11964,2.26579,False,11.412109851837158
Thu Jun  4 22:33:47 2020,/home/samplingfm/Benchmarks/FeatureModels/picasso.cnf,1248,0,2775,180467710867440004363227345494024270069218483617721085776039786849563753273932382276755133730829350283193871551738684677382000,17,38,10,7,734.14,19.4447,15.0957,4.34896,False,19.475738286972046
Thu Jun  4 22:33:52 2020,/home/samplingfm/Benchmarks/FeatureModels/psim.cnf,1181,0,2609,13453112094617398415824934984913073033840711698308292670109074570535666450360752126123266769824474558845382956879372034000,15,33,10,5,576.60,4.67885,4.62836,0.050484,False,4.713302373886108
Thu Jun  4 22:34:06 2020,/home/samplingfm/Benchmarks/FeatureModels/aaed2000.cnf,1284,0,25982,28254010094088232967411816089608956039184394124128268343571924395124352345386025802638259993786106102905002982887012648528865320706000,15,35,10,5,717.20,13.6471,12.7054,0.94171,False,13.67444396018982
Thu Jun  4 22:34:17 2020,/home/samplingfm/Benchmarks/FeatureModels/moab.cnf,1277,0,2850,379666901198252663563619375285898027128788322645729182508895219614590845735121728866694659835279362331261715014602268805392850800,18,35,10,7,660.00,11.4475,9.99835,1.44915,False,11.467717170715332
